opcode,meas,index,voice,loc,eloc,oloc,tick,sec,dur,rval,dots,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,tie,onset,pedal,dyn,even,tempo
non,53,10,2,10688,7712,5018,512,232.65499999999963,1.2,4.0,0,Bb6,ff,22,144,94,22,,,,,t,o,,d,,
non,53,11,4,10689,7712,5018,512,232.65499999999963,0.6,8.0,0,F#1,pp,8,144,30,8,,,,,t,o,,d,,
non,53,12,4,10690,7712,5018,512,232.65499999999963,0.6,8.0,0,C2,pp,8,144,36,8,,,,,,o,,d,,
ped,53,8,0,10691,7712,,512,232.65499999999963,,,,,,,176,64,127,,,,,,,V,,,
nof,53,12,4,10690,7713,,512,233.25499999999977,,,,,,,144,36,0,,,,,,,,,,
non,53,13,1,10692,7713,5019,640,233.25499999999977,0.6,8.0,0,Gb5,p,11,144,78,11,,,,,t,o,,D 6025,,
non,53,14,4,10693,7713,,640,233.25499999999977,0.6,8.0,0,F#1,,,,,,,,,,_,,,,,
non,53,15,4,10694,7713,5019,640,233.25499999999977,0.6,8.0,0,B1,pp,8,144,35,8,,,,,t,o,,,,
non,53,16,1,10695,7714,,768,233.85499999999968,4.8,1.0,0,Gb5,,,,,,,,,,T,,,,,
non,53,17,2,10696,7714,,768,233.85499999999968,1.2,4.0,0,Bb6,,,,,,,,,,_,,,,,
non,53,18,4,10697,7714,,768,233.85499999999968,4.2,2.0,2,F#1,,,,,,,,,,T,,,,,
non,53,19,4,10698,7714,,768,233.85499999999968,2.4,2.0,2,B1,,,,,,,,,,T,,,,,
non,53,20,2,10699,7715,,1024,235.05499999999972,0.9,8.0,1,Bb6,,,,,,,,,,T,,,,,
non,53,21,2,10700,7716,5020,1216,235.9549999999998,0.3,16.0,0,F3,ppp,5,144,53,5,,,,,t,o,,,,
non,53,22,2,10701,7717,,1280,236.25499999999977,1.8,4.0,1,F3,,,,,,,,,,T,,,,,
nof,53,10,2,10688,7718,,512,236.40499999999963,,,,,,,144,94,0,,,,,,,,,,
nof,53,15,4,10694,7719,,640,236.7049999999998,,,,,,,144,35,0,,,,,,,,,,
nof,53,21,2,10700,7720,,1216,238.05499999999972,,,,,,,144,53,0,,,,,,,,,,
non,53,23,2,10702,7720,5021,1664,238.05499999999972,0.6,8.0,0,F3,ppp,5,144,53,5,,,,,t,o,,,,
non,53,24,4,10703,7720,5021,1664,238.05499999999972,0.6,8.0,0,F#1,ppp,5,144,30,5,,,,,t,o,,,,
non,53,25,4,10704,7720,5021,1664,238.05499999999972,0.6,8.0,0,B1,ppp,5,144,35,5,,,,,t,o,,,,
nof,53,11,4,10689,7721,,512,238.50499999999977,,,,,,,144,30,0,,,,,,,,,,
rst,53,26,1,10705,7722,,1792,238.65499999999963,,,,<R>,,,176,102,0,,,,,,,,,,
non,53,27,2,10706,7722,,1792,238.65499999999963,0.6,8.0,0,F3,,,,,,,,,,T,,,,,
non,53,28,3,10707,7722,5022,1792,238.65499999999963,0.6,8.0,0,B0,pp,8,144,23,8,,,,,t,o,,,,
non,53,29,4,10708,7722,,1792,238.65499999999963,0.6,8.0,0,F#1,,,,,,,,,,T,,,,,
non,53,30,4,10709,7722,,1792,238.65499999999963,0.6,8.0,0,B1,,,,,,,,,,T,,,,,
ped,53,31,0,10710,7723,,1840,238.87999999999977,,,,,,,176,64,0,,,,,,,^,,,
nof,53,3,3,10682,7724,,0,239.10499999999968,,,,,,,144,48,0,,,,,,,,,,
nof,53,13,1,10692,7724,,640,239.10499999999968,,,,,,,144,78,0,,,,,,,,,,
non,53,33,1,10711,7725,5023,1920,239.25499999999977,0.196875,32.0,1,D4,pp,8,144,62,8,,,,,,o,,,,
rst,53,34,2,10712,7725,,1920,239.25499999999977,,,,<R>,,,176,102,0,,,,,,,,,,
non,53,35,3,10713,7725,,1920,239.25499999999977,0.6,8.0,0,B0,,,,,,,,,,T,,,,,
rst,53,36,4,10714,7725,,1920,239.25499999999977,,,,<R>,,,176,102,0,,,,,,,,,,
ped,53,32,0,10715,7725,,1920,239.25499999999977,,,,,,,176,64,127,,,,,,,V,,,
nof,53,23,2,10702,7726,,1664,239.25499999999977,,,,,,,144,53,0,,,,,,,,,,
nof,53,24,4,10703,7726,,1664,239.25499999999977,,,,,,,144,30,0,,,,,,,,,,
nof,53,25,4,10704,7726,,1664,239.25499999999977,,,,,,,144,35,0,,,,,,,,,,
nof,53,33,1,10711,7727,,1920,239.45199999999966,,,,,,,144,62,0,,,,,,,,,,
non,53,37,1,10716,7727,5024,1962,239.45199999999966,0.2015625,32.0,1,F5,pp-,7,144,77,7,,,,,,o,,,,
nof,53,37,1,10716,7728,,1962,239.65299999999968,,,,,,,144,77,0,,,,,,,,,,
non,53,38,1,10717,7728,5025,2005,239.65299999999968,0.13125,32.0,0,Bb6,pp-,7,144,94,7,,,,,,o,,,e,
nof,53,38,1,10717,7729,,2005,239.78399999999976,,,,,,,144,94,0,,,,,,,,,,
non,53,39,1,10718,7729,5026,2033,239.78399999999976,0.1359375,32.0,0,F5,ppp+,6,144,77,6,,,,,,o,,,e,
rst,53,40,2,10719,7730,,2048,239.85499999999968,,,,<R>,,,176,102,0,,,,,,,,,,
rst,53,41,3,10720,7730,,2048,239.85499999999968,,,,<R>,,,176,102,0,,,,,,,,,,
rst,53,42,4,10721,7730,,2048,239.85499999999968,,,,<R>,,,176,102,0,,,,,,,,,,
nof,53,28,3,10707,7731,,1792,239.85499999999968,,,,,,,144,23,0,,,,,,,,,,
nof,53,39,1,10718,7732,,2033,239.91999999999973,,,,,,,144,77,0,,,,,,,,,,
non,53,43,1,10722,7732,5027,2062,239.91999999999973,0.13125,32.0,0,Bb6,ppp+,6,144,94,6,,,,,,o,,,e,
nof,53,43,1,10722,7733,,2062,240.0519999999998,,,,,,,144,94,0,,,,,,,,,,
non,53,44,1,10723,7733,5028,2090,240.0519999999998,0.1359375,32.0,0,D5,ppp,5,144,74,5,,,,,,o,,,e,
nof,53,44,1,10723,7734,,2090,240.18699999999978,,,,,,,144,74,0,,,,,,,,,,
non,53,45,1,10724,7734,5029,2119,240.18699999999978,0.084375,32.0,0,Bb6,ppp,5,144,94,5,,,,,,o,,,E 6025,
nof,53,45,1,10724,7735,,2119,240.27199999999982,,,,,,,144,94,0,,,,,,,,,,
non,53,46,1,10725,7735,5030,2137,240.27199999999982,0.0890625,32.0,0,F6,ppp-,4,144,89,4,,,,,,o,,,,
nof,53,46,1,10725,7736,,2137,240.36099999999976,,,,,,,144,89,0,,,,,,,,,,
non,53,47,1,10726,7736,5031,2156,240.36099999999976,0.09375,32.0,0,Bb7,ppp-,4,144,106,4,,,,,,o,,,,
nof,53,47,1,10726,7737,,2156,240.4549999999998,,,,,,,144,106,0,,,,,,,,,,
rst,53,48,1,10727,7737,,2176,240.4549999999998,,,,<R>,,,176,102,0,,,,,,,,,,
bar,54,0,0,10728,7738,,0,241.05499999999972,,,,,,,,,,343,,,,,,,,,
bpm,54,1,0,10729,7738,,0,241.05499999999972,,1.0,,,,,,,,,,58,,,,,,,
rst,54,2,1,10730,7738,,0,241.05499999999972,,,,<R>,,,176,102,0,,,,,,,,,,
rst,54,3,2,10731,7738,,0,241.05499999999972,,,,<R>,,,176,102,0,,,,,,,,,,
rst,54,4,3,10732,7738,,0,241.05499999999972,,,,<R>,,,176,102,0,,,,,,,,,,
rst,54,5,4,10733,7738,,0,241.05499999999972,,,,<R>,,,176,102,0,,,,,,,,,,
rst,54,6,2,10734,7739,,768,244.1579999999998,,,,<R>,,,176,102,0,,,,,,,,,,
rst,54,7,4,10735,7739,,768,244.1579999999998,,,,<R>,,,176,102,0,,,,,,,,,,
rst,54,8,1,10736,7740,,1536,247.26199999999983,,,,<R>,,,176,102,0,,,,,,,,,,
rst,54,9,2,10737,7740,,1536,247.26199999999983,,,,<R>,,,176,102,0,,,,,,,,,,
rst,54,10,3,10738,7740,,1536,247.26199999999983,,,,<R>,,,176,102,0,,,,,,,,,,
rst,54,11,4,10739,7740,,1536,247.26199999999983,,,,<R>,,,176,102,0,,,,,,,,,,
sec,54,12,0,10740,7740,,1536,247.26199999999983,,,,,,,,,,,6025,,,,,,,,
ped,54,13,0,10741,7741,,1728,247.88699999999983,,,,,,,176,64,0,,,,,,,^,,,
non,54,15,1,10742,7742,5032,1728,248.0369999999997,0.129310344827586,32.0,0,E5,ff,22,144,76,22,,,,,,o,,d,,
nof,54,15,1,10742,7743,,1728,248.1669999999998,,,,,,,144,76,0,,,,,,,,,,
non,54,16,1,10743,7743,5033,1760,248.1669999999998,0.129310344827586,32.0,0,G#1,ff,22,144,32,22,,,,,,o,,,,
ped,54,14,0,10744,7744,,1728,248.18699999999978,,,,,,,176,64,127,,,,,,,V,,,
nof,54,16,1,10743,7745,,1760,248.2959999999997,,,,,,,144,32,0,,,,,,,,,,
non,54,17,1,10745,7745,5034,,248.2959999999997,0.05,8.0,0,B1,mp,14,144,35,14,,,,g,,o,,,,
nof,54,17,1,10745,7746,,,248.34599999999966,,,,,,,144,35,0,,,,,,,,,,
non,54,18,1,10746,7747,5035,,248.37099999999975,0.05,8.0,0,F#4,mp+,15,144,66,15,,,,g,,o,,,,
nof,54,18,1,10746,7748,,,248.4209999999997,,,,,,,144,66,0,,,,,,,,,,
non,54,19,1,10747,7749,5036,1792,248.4459999999998,2.06896551724138,2.0,0,E5,f,20,144,76,20,,,,,t,o,,,,
non,54,20,2,10748,7749,5036,1792,248.4459999999998,2.06896551724138,2.0,0,D4,mf,17,144,62,17,,,,,t,o,,,,
non,54,21,2,10749,7749,5036,1792,248.4459999999998,2.06896551724138,2.0,0,F#4,mf,17,144,66,17,,,,,t,o,,,,
non,54,22,3,10750,7749,5036,1792,248.4459999999998,2.06896551724138,2.0,0,G1,f,20,144,31,20,,,,,t,o,,d,,
non,54,23,4,10751,7749,5036,1792,248.4459999999998,2.06896551724138,2.0,0,B1,mp,14,144,35,14,,,,,t,o,,d,,
bar,55,0,0,10752,7750,,0,250.51499999999976,,,,,,,,,,344,,,,,,,,,
nof,55,1,3,10387,7456,,0,250.51499999999976,,,,,,,144,31,0,,,,,,,,,,
nof,55,2,3,10387,7456,,0,250.51499999999976,,,,,,,144,35,0,,,,,,,,,,
nof,55,3,3,10387,7456,,0,250.51499999999976,,,,,,,144,62,0,,,,,,,,,,
nof,55,4,3,10387,7456,,0,250.51499999999976,,,,,,,144,66,0,,,,,,,,,,
nof,55,5,3,10387,7456,,0,250.51499999999976,,,,,,,144,76,0,,,,,,,,,,
ped,55,6,0,10402,7458,,0,250.51499999999976,,,,,,,176,0,64,,,,,,,V,,,
bar,57,0,0,11255,8155,,0,250.51499999999976,,,,,,,,,,352,,,,,,,,,
rst,57,1,1,11256,8155,,0,250.51499999999976,,,,<R>,,,176,102,0,,,,,,,,,,
rst,57,2,3,11257,8155,,0,250.51499999999976,,,,<R>,,,176,102,0,,,,,,,,,,
non,57,3,4,11258,8155,,0,250.51499999999976,5.45454545454546,1.0,0,Bb0,,,,,,,,,,_,,,,,
non,57,4,3,11259,8156,5315,768,254.60599999999988,1.36363636363636,4.0,0,A3,pp,8,144,57,8,,,,,t,o,,,,
ped,57,5,0,11260,8157,,1024,255.9689999999997,,,,,,,176,64,0,,,,,,,^,,,
non,57,6,3,11261,8157,,1024,255.9689999999997,1.36363636363636,4.0,0,A3,,,,,,,,,,T,,,,,
non,57,7,4,11262,8157,,1024,255.9689999999997,1.36363636363636,4.0,0,Bb0,,,,,,,,,,T,,,,,
bar,58,0,0,11263,8158,,0,257.33299999999974,,,,,,,,,,353,,,,,,,,,
nof,57,4,3,11259,8159,,768,257.4079999999998,,,,,,,144,57,0,,,,,,,,,,
nof,56,40,4,11216,8160,,490,257.5859999999999,,,,,,,144,22,0,,,,,,,,,,
sec,58,1,0,11264,8161,,0,258.33299999999974,,,,,,,,,,,6028,,,,,,,,
bpm,58,1,0,11264,8161,,0,258.33299999999974,,1.0,,,,,,,,,,44,,,,,,,
non,58,3,1,11265,8161,5316,,258.33299999999974,0.05,8.0,0,Ab3,p,11,144,56,11,,,,g,,o,,,,
nof,58,3,1,11265,8162,,,258.3829999999997,,,,,,,144,56,0,,,,,,,,,,
non,58,4,1,11266,8163,5317,,258.4079999999998,0.05,8.0,0,C6,mp,14,144,84,14,,,,g,,o,,,,
nof,58,4,1,11266,8164,,,258.45799999999974,,,,,,,144,84,0,,,,,,,,,,
non,58,5,1,11267,8165,5318,0,258.48299999999983,0.452769886363636,8.0,0,C#7,mf,17,144,97,17,,,,,,o,,,,
non,58,6,3,11268,8165,5318,0,258.48299999999983,0.340909090909091,16.0,0,F2,ppp,5,144,41,5,,,,,,o,,,,
ped,58,2,0,11269,8165,,0,258.48299999999983,,,,,,,176,64,127,,,,,,,V,,,
nof,58,6,3,11268,8166,,0,258.8239999999997,,,,,,,144,41,0,,,,,,,,,,
non,58,7,3,11270,8166,5319,64,258.8239999999997,0.170454545454545,32.0,0,C2,ppp-,4,144,36,4,,,,,,o,,,,
non,58,8,1,11271,8167,5320,85,258.9359999999998,0.111860795454545,32.0,0,D5,mp,14,144,74,14,,,,,,o,,,,
nof,58,5,1,11267,8168,,0,258.9359999999998,,,,,,,144,97,0,,,,,,,,,,
nof,58,7,3,11270,8169,,64,258.9939999999998,,,,,,,144,36,0,,,,,,,,,,
non,58,9,3,11272,8169,5321,96,258.9939999999998,0.170454545454545,32.0,0,F2,ppp-,4,144,41,4,,,,,,o,,,,
nof,58,8,1,11271,8170,,85,259.0479999999999,,,,,,,144,74,0,,,,,,,,,,
non,58,10,1,11273,8170,5322,106,259.0479999999999,0.1171875,32.0,0,E6,p,11,144,88,11,,,,,,o,,,,
nof,58,9,3,11272,8171,,96,259.16499999999985,,,,,,,144,41,0,,,,,,,,,,
nof,58,10,1,11273,8171,,106,259.16499999999985,,,,,,,144,88,0,,,,,,,,,,
non,58,11,1,11274,8171,5323,128,259.16499999999985,0.170454545454545,32.0,0,D4,p,11,144,62,11,,,,,,o,,,e,
non,58,12,3,11275,8171,5323,128,259.16499999999985,0.681818181818182,8.0,0,E3,ppp-,4,144,52,4,,,,,,o,,,,
nof,58,11,1,11274,8172,,128,259.3349999999997,,,,,,,144,62,0,,,,,,,,,,
non,58,13,1,11276,8172,5324,160,259.3349999999997,0.170454545454545,32.0,0,Ab2,p-,10,144,44,10,,,,,,o,,,e,
nof,58,13,1,11276,8173,,160,259.50599999999974,,,,,,,144,44,0,,,,,,,,,,
non,58,14,1,11277,8173,5325,192,259.50599999999974,0.170454545454545,32.0,0,C6,pp,8,144,84,8,,,,,,o,,,e,
non,58,15,1,11278,8174,5326,224,259.6759999999998,0.170454545454545,32.0,0,E6,ppp,5,144,88,5,,,,,,o,,,e,
rst,58,16,1,11279,8175,,256,259.84699999999987,,,,<R>,,,176,102,0,,,,,,,,,,
non,58,17,3,11280,8175,5327,256,259.84699999999987,1.36363636363636,4.0,0,A1,pppp,2,144,33,2,,,,,,o,,,E 6029,t
nof,58,14,1,11277,8176,,192,259.9009999999997,,,,,,,144,84,0,,,,,,,,,,
nof,58,15,1,11278,8177,,224,259.99699999999973,,,,,,,144,88,0,,,,,,,,,,
nof,58,12,3,11275,8178,,128,260.22199999999987,,,,,,,144,52,0,,,,,,,,,,
ped,58,18,0,11281,8179,,339,260.2889999999999,,,,,,,176,64,0,,,,,,,^,,,
ped,58,19,0,11282,8180,,407,260.6509999999997,,,,,,,176,64,127,,,,,,,V,,,
non,58,20,1,11283,8181,5328,,261.05999999999983,0.05,8.0,0,Ab1,ppp,5,144,32,5,,,,g,,o,,,,
nof,58,20,1,11283,8182,,,261.1099999999998,,,,,,,144,32,0,,,,,,,,,,
non,58,21,1,11284,8183,5329,,261.1349999999999,0.05,8.0,0,Db6,ppp,5,144,85,5,,,,g,,o,,,,
nof,58,21,1,11284,8184,,,261.18499999999983,,,,,,,144,85,0,,,,,,,,,,
nof,58,17,3,11280,8185,,256,261.2099999999997,,,,,,,144,33,0,,,,,,,,,,
non,58,22,1,11285,8186,5330,512,261.2099999999997,1.36363636363636,4.0,0,C5,ppp,5,144,72,5,,,,,,o,,,,t
rst,58,23,3,11286,8186,,512,261.2099999999997,,,,<R>,,,176,102,0,,,,,,,,,,
nof,58,22,1,11285,8187,,512,262.5739999999997,,,,,,,144,72,0,,,,,,,,,,
non,58,24,1,11287,8187,5331,768,262.5739999999997,0.452769886363636,16.0,1,E5,p-,10,144,76,10,,,,,,o,,,,t
nof,58,24,1,11287,8188,,768,263.0269999999997,,,,,,,144,76,0,,,,,,,,,,
non,58,25,1,11288,8188,5332,853,263.0269999999997,0.149147727272727,32.0,0,C5,p,11,144,72,11,,,,,,o,,,,
nof,58,25,1,11288,8189,,853,263.1759999999998,,,,,,,144,72,0,,,,,,,,,,
non,58,26,1,11289,8189,5333,881,263.1759999999998,0.154474431818182,32.0,0,E5,p+,12,144,76,12,,,,,,o,,,,
nof,58,26,1,11289,8190,,881,263.3299999999998,,,,,,,144,76,0,,,,,,,,,,
non,58,27,1,11290,8190,5334,910,263.3299999999998,0.303622159090909,16.0,0,D3,p+,12,144,50,12,,,,,,o,,,,
nof,58,27,1,11290,8191,,910,263.6339999999999,,,,,,,144,50,0,,,,,,,,,,
non,58,28,1,11291,8191,5335,967,263.6339999999999,0.149147727272727,32.0,0,Db6,mp-,13,144,85,13,,,,,,o,,,,
nof,58,28,1,11291,8192,,967,263.7829999999998,,,,,,,144,85,0,,,,,,,,,,
non,58,29,1,11292,8192,5336,995,263.7829999999998,0.154474431818182,32.0,0,D3,mp,14,144,50,14,,,,,,o,,,,
ped,58,30,0,11293,8193,,1024,263.7869999999997,,,,,,,176,64,0,,,,,,,^,,,
nof,58,29,1,11292,8194,,995,263.9369999999998,,,,,,,144,50,0,,,,,,,,,,
rst,58,32,1,11294,8194,,1024,263.9369999999998,,,,<R>,,,176,102,0,,,,,,,,,,
non,58,33,3,11295,8194,5337,1024,263.9369999999998,0.149147727272727,32.0,0,Ab2,mp,14,144,44,14,,,,,,o,,,,T 6029
nof,58,33,3,11295,8195,,1024,264.0869999999999,,,,,,,144,44,0,,,,,,,,,,
non,58,34,3,11296,8195,5338,1052,264.0869999999999,0.149147727272727,32.0,0,Db5,mp,14,144,73,14,,,,,,o,,,,
ped,58,31,0,11297,8196,,1024,264.0869999999999,,,,,,,176,64,127,,,,,,,V,,,
nof,58,34,3,11296,8197,,1052,264.23599999999976,,,,,,,144,73,0,,,,,,,,,,
non,58,35,3,11298,8197,5339,1080,264.23599999999976,0.607244318181818,8.0,0,C4,mp+,15,144,60,15,,,,,,o,,,,
nof,58,35,3,11298,8198,,1080,264.84299999999973,,,,,,,144,60,0,,,,,,,,,,
non,58,36,3,11299,8198,5340,1194,264.84299999999973,0.303622159090909,16.0,0,E4,mf+,18,144,64,18,,,,,,o,,,,
nof,58,36,3,11299,8199,,1194,265.1469999999998,,,,,,,144,64,0,,,,,,,,,,
non,58,37,3,11300,8199,5341,1251,265.1469999999998,0.154474431818182,32.0,0,D3,f,20,144,50,20,,,,,,o,,,,
ped,58,38,0,11301,8200,,1279,265.1479999999998,,,,,,,176,64,0,,,,,,,^,,,
bar,59,0,0,11302,8201,,0,265.3009999999998,,,,,,,,,,354,,,,,,,,,
sec,59,1,0,11303,8201,,0,265.3009999999998,,,,,,,,,,,6029,,,,,,,,
bpm,59,1,0,11303,8201,,0,265.3009999999998,,4.0,,,,,,,,,,44,,,,,,,
non,59,3,1,11304,8201,5342,0,265.3009999999998,1.36363636363636,4.0,0,C4,p,11,144,60,11,,,,,,o,,d,,
non,59,4,1,11305,8201,5342,0,265.3009999999998,1.36363636363636,4.0,0,E4,p,11,144,64,11,,,,,,o,,d,,
non,59,5,1,11306,8201,5342,0,265.3009999999998,1.36363636363636,4.0,0,Db5,p,11,144,73,11,,,,,,o,,d,,
rst,59,6,2,11307,8201,,0,265.3009999999998,,,,<R>,,,176,102,0,,,,,,,,,,
non,59,7,3,11308,8201,5342,0,265.3009999999998,0.905539772727273,4.0,0,Eb1,f,20,144,27,20,,,,,,o,,d,,
non,59,8,4,11309,8201,5342,0,265.3009999999998,1.36363636363636,4.0,0,Ab1,p,11,144,32,11,,,,,,o,,d,,
non,59,9,4,11310,8201,5342,0,265.3009999999998,1.36363636363636,4.0,0,D2,p,11,144,38,11,,,,,,o,,d,,
ped,59,2,0,11311,8202,,0,265.44799999999975,,,,,,,176,64,127,,,,,,,V,,,
nof,58,37,3,11300,8203,,1251,265.4509999999999,,,,,,,144,50,0,,,,,,,,,,
non,59,10,2,11312,8204,5343,128,265.98299999999983,0.681818181818182,8.0,0,Ab3,ff,22,144,56,22,,,,,,o,,D,,
nof,59,7,3,11308,8205,,0,266.20699999999977,,,,,,,144,27,0,,,,,,,,,,
non,59,11,3,11313,8205,5344,170,266.20699999999977,0.1171875,32.0,0,Bb2,f+,21,144,46,21,,,,,,o,,,,
nof,59,11,3,11313,8206,,170,266.3239999999997,,,,,,,144,46,0,,,,,,,,,,
non,59,12,3,11314,8206,5345,192,266.3239999999997,0.111860795454545,32.0,0,Db2,ff,22,144,37,22,,,,,,o,,,,
nof,59,12,3,11314,8207,,192,266.4359999999998,,,,,,,144,37,0,,,,,,,,,,
non,59,13,3,11315,8207,5346,213,266.4359999999998,0.111860795454545,32.0,0,Eb1,ff+,23,144,27,23,,,,,,o,,,,
nof,59,13,3,11315,8208,,213,266.5479999999999,,,,,,,144,27,0,,,,,,,,,,
ped,59,14,0,11316,8208,,234,266.5479999999999,,,,,,,176,64,0,,,,,,,^,,,
non,59,15,3,11317,8208,5347,234,266.5479999999999,0.1171875,32.0,0,Bb2,fff,24,144,46,24,,,,,,o,,,,
nof,59,3,1,11304,8209,,0,266.66499999999985,,,,,,,144,60,0,,,,,,,,,,
nof,59,4,1,11305,8209,,0,266.66499999999985,,,,,,,144,64,0,,,,,,,,,,
nof,59,5,1,11306,8209,,0,266.66499999999985,,,,,,,144,73,0,,,,,,,,,,
nof,59,8,4,11309,8209,,0,266.66499999999985,,,,,,,144,32,0,,,,,,,,,,
nof,59,9,4,11310,8209,,0,266.66499999999985,,,,,,,144,38,0,,,,,,,,,,
nof,59,15,3,11317,8209,,234,266.66499999999985,,,,,,,144,46,0,,,,,,,,,,
non,59,16,1,11318,8209,5348,256,266.66499999999985,0.340909090909091,16.0,0,C4,fff,24,144,60,24,,,,,,o,,,,
non,59,17,1,11319,8209,5348,256,266.66499999999985,0.340909090909091,16.0,0,E4,fff,24,144,64,24,,,,,,o,,,,
non,59,18,1,11320,8209,5348,256,266.66499999999985,0.340909090909091,16.0,0,Db5,fff,24,144,73,24,,,,,,o,,,,
rst,59,19,2,11321,8209,,256,266.66499999999985,,,,<R>,,,176,102,0,,,,,,,,,,
rst,59,20,3,11322,8209,,256,266.66499999999985,,,,<R>,,,176,102,0,,,,,,,,,,
non,59,21,4,11323,8209,5348,256,266.66499999999985,0.340909090909091,16.0,0,Ab1,fff,24,144,32,24,,,,,,o,,,,
non,59,22,4,11324,8209,5348,256,266.66499999999985,0.340909090909091,16.0,0,Db2,fff,24,144,37,24,,,,,,o,,,,
nof,59,10,2,11312,8210,,128,266.66499999999985,,,,,,,144,56,0,,,,,,,,,,
non,59,24,2,11325,8211,5349,298,266.8879999999998,0.458096590909091,8.0,0,Ab3,mf,17,144,56,17,,,,,t,o,,,,
non,59,25,3,11326,8211,5349,298,266.8879999999998,0.1171875,32.0,0,Bb2,p,11,144,46,11,,,,,,o,,,,
ped,59,23,0,11327,8211,,298,266.8879999999998,,,,,,,176,64,127,,,,,,,V,,,
nof,59,16,1,11318,8212,,256,267.00599999999974,,,,,,,144,60,0,,,,,,,,,,
nof,59,17,1,11319,8212,,256,267.00599999999974,,,,,,,144,64,0,,,,,,,,,,
nof,59,18,1,11320,8212,,256,267.00599999999974,,,,,,,144,73,0,,,,,,,,,,
nof,59,21,4,11323,8212,,256,267.00599999999974,,,,,,,144,32,0,,,,,,,,,,
nof,59,22,4,11324,8212,,256,267.00599999999974,,,,,,,144,37,0,,,,,,,,,,
nof,59,25,3,11326,8212,,298,267.00599999999974,,,,,,,144,46,0,,,,,,,,,,
rst,59,26,1,11328,8212,,320,267.00599999999974,,,,<R>,,,176,102,0,,,,,,,,,,
non,59,27,3,11329,8212,5350,320,267.00599999999974,0.111860795454545,32.0,0,Db2,p-,10,144,37,10,,,,,,o,,,,
rst,59,28,4,11330,8212,,320,267.00599999999974,,,,<R>,,,176,102,0,,,,,,,,,,
nof,59,27,3,11329,8213,,320,267.1179999999998,,,,,,,144,37,0,,,,,,,,,,
non,59,29,3,11331,8213,5351,341,267.1179999999998,0.111860795454545,32.0,0,Eb1,pp,8,144,27,8,,,,,,o,,,,
nof,59,29,3,11331,8214,,341,267.2289999999997,,,,,,,144,27,0,,,,,,,,,,
non,59,30,3,11332,8214,5352,362,267.2289999999997,0.1171875,32.0,0,Bb2,pp-,7,144,46,7,,,,,,o,,,,
nof,59,30,3,11332,8215,,362,267.34699999999987,,,,,,,144,46,0,,,,,,,,,,
non,59,31,2,11333,8215,,384,267.34699999999987,0.681818181818182,8.0,0,Ab3,,,,,,,,,,_,,,,,
rst,59,32,3,11334,8215,,384,267.34699999999987,,,,<R>,,,176,102,0,,,,,,,,,,
rst,59,33,1,11335,8216,,512,268.0279999999999,,,,<R>,,,176,102,0,,,,,,,,,,
non,59,34,2,11336,8216,,512,268.0279999999999,1.36363636363636,4.0,0,Ab3,,,,,,,,,,_,,,,,
rst,59,35,3,11337,8216,,512,268.0279999999999,,,,<R>,,,176,102,0,,,,,,,,,,
rst,59,36,4,11338,8216,,512,268.0279999999999,,,,<R>,,,176,102,0,,,,,,,,,,
rst,59,37,1,11339,8217,,768,269.3919999999997,,,,<R>,,,176,102,0,,,,,,,,,,
non,59,38,2,11340,8217,,768,269.3919999999997,5.45454545454546,1.0,0,Ab3,,,,,,,,,,_,,,,,
rst,59,39,3,11341,8217,,768,269.3919999999997,,,,<R>,,,176,102,0,,,,,,,,,,
rst,59,40,4,11342,8217,,768,269.3919999999997,,,,<R>,,,176,102,0,,,,,,,,,,
ped,59,41,0,11343,8218,,1791,274.69399999999985,,,,,,,176,64,0,,,,,,,^,,,
bar,60,0,0,11344,8219,,0,274.84699999999987,,,,,,,,,,355,,,,,,,,,
rst,60,2,1,11345,8219,,0,274.84699999999987,,,,<R>,,,176,102,0,,,,,,,,,,
non,60,3,2,11346,8219,,0,274.84699999999987,2.04545454545455,4.0,1,Ab3,,,,,,,,,,T,,,,,
non,60,4,3,11347,8219,5353,0,274.84699999999987,0.905539772727273,4.0,0,F#4,f,20,144,66,20,,,,,,o,,d,,
ped,60,1,0,11348,8220,,0,274.9939999999998,,,,,,,176,64,127,,,,,,,V,,,
nof,60,4,3,11347,8221,,0,275.75199999999984,,,,,,,144,66,0,,,,,,,,,,
non,60,5,3,11349,8221,5354,170,275.75199999999984,1.82173295454545,2.0,0,B0,ff,22,144,23,22,,,,,,o,,,,
non,60,6,3,11350,8221,5354,170,275.75199999999984,2.72727272727273,2.0,0,F#4,ff,22,144,66,22,,,,,,o,,,,
rst,60,7,1,11351,8222,,256,276.2099999999997,,,,<R>,,,176,102,0,,,,,,,,,,
non,60,8,2,11352,8223,5355,384,276.8919999999997,0.681818181818182,8.0,0,Ab3,p,11,144,56,11,,,,,t,o,,d,,
non,60,9,2,11353,8223,5355,384,276.8919999999997,0.681818181818182,8.0,0,C5,p,11,144,72,11,,,,,t,o,,d,,
nof,59,24,2,11325,8224,,298,277.1919999999999,,,,,,,144,56,0,,,,,,,,,,
nof,60,5,3,11349,8225,,170,277.5739999999997,,,,,,,144,23,0,,,,,,,,,,
nof,60,6,3,11350,8225,,170,277.5739999999997,,,,,,,144,66,0,,,,,,,,,,
