meas,index,voice,loc,tick,sec,dur,rval,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,pedal
17,19,4,302,512,63.775,128,8.0,F#2,,,,,,,,,,
17,5,4,288,0,64.034,,,,,,144,32,0,,,,,
17,6,4,289,0,64.034,,,,,,144,42,0,,,,,
17,20,4,303,640,64.034,128,8.0,C#3,ppp-,4,144,49,4,,,,,
17,20,4,303,640,64.292,,,,,,144,49,0,,,,,
17,21,2,304,768,64.292,128,8.0,F#4,ppp,5,144,66,5,,,,,
17,22,4,305,768,64.292,256,4.0,G2,f,20,144,43,20,,,,,
17,21,2,304,768,64.551,,,,,,144,66,0,,,,,
17,24,2,306,896,64.551,64,16.0,D#5,ppp,5,144,75,5,,,,,
17,23,0,307,896,64.551,,,,,,176,64,127,,,,,V
17,24,2,306,896,64.68,,,,,,144,75,0,,,,,
17,25,2,308,960,64.68,64,16.0,F7,p,11,144,101,11,,,,,
17,15,1,298,512,64.809,,,,,,144,64,0,,,,,
17,22,4,305,768,64.809,,,,,,144,43,0,,,,,
17,25,2,308,960,64.809,,,,,,144,101,0,,,,,
18,0,0,309,0,64.809,,,,,,,,,18,,,,
18,1,0,310,0,64.809,,,,,,,,,,,174,,
18,2,1,311,0,64.809,128,8.0,D7,mf-,16,144,98,16,,,,,
18,4,0,313,128,64.832,,,,,,176,64,0,,,,,^
18,2,1,311,0,64.982,,,,,,144,98,0,,,,,
18,5,1,314,128,64.982,192,8.0,F#4,p,11,144,66,11,,,,,
18,4,0,315,128,65.132,,,,,,176,64,127,,,,,V
18,5,1,314,128,65.241,,,,,,144,66,0,,,,,
19,0,0,316,0,65.241,,,,,,,,,19,,,,
19,1,0,317,0,65.241,,,,,,,,,,,116,,
19,3,3,319,0,65.241,128,8.0,B2,mp+,15,144,47,15,,,,,
19,3,3,319,0,65.499,,,,,,144,47,0,,,,,
19,4,3,320,128,65.499,128,8.0,G#3,mf+,18,144,56,18,,,,,
19,4,3,320,128,65.758,,,,,,144,56,0,,,,,
19,5,3,321,256,65.758,128,8.0,D2,ff,22,144,38,22,,,,,
19,5,3,321,256,66.016,,,,,,144,38,0,,,,,
19,6,3,322,384,66.016,128,8.0,A#5,ff,22,144,82,22,,,,,
19,6,3,322,384,66.275,,,,,,144,82,0,,,,,
20,0,0,323,0,66.275,,,,,,,,,20,,,,
20,2,0,324,0,66.275,,,,,,176,64,0,,,,,^
20,1,0,325,0,66.275,,,,,,,,,,5922,,,
20,4,2,327,0,66.275,512,2.0,G#4,ff,22,144,68,22,,,,,
20,6,4,329,0,66.275,256,4.0,B1,ppp,5,144,35,5,,,,,
20,7,1,330,96,66.469,32,32.0,F5,pp,8,144,77,8,,,,,
20,7,1,330,96,66.534,,,,,,144,77,0,,,,,
20,8,1,331,128,66.534,16,64.0,F#2,ppp+,6,144,42,6,,,,,
20,8,1,331,128,66.566,,,,,,144,42,0,,,,,
20,9,1,332,144,66.566,16,64.0,C#3,ppp+,6,144,49,6,,,,,
20,9,1,332,144,66.598,,,,,,144,49,0,,,,,
20,10,1,333,160,66.598,96,16.0,D#5,ppp,5,144,75,5,,,,,
20,11,1,334,256,66.792,128,8.0,D#5,,,,,,,,,,
20,12,3,335,256,66.792,512,2.0,A#2,ff,22,144,46,22,,,,,
20,6,4,329,0,66.792,,,,,,144,35,0,,,,,
20,14,4,337,341,66.964,85,8.0,E3,p,11,144,52,11,,,,,
20,10,1,333,160,67.051,,,,,,144,75,0,,,,,
20,14,4,337,341,67.136,,,,,,144,52,0,,,,,
20,17,4,339,426,67.136,86,8.0,A#3,p+,12,144,58,12,,,,,
20,16,0,340,426,67.136,,,,,,176,64,127,,,,,V
20,17,4,339,426,67.309,,,,,,144,58,0,,,,,
20,18,1,341,512,67.309,1536,1.0,C6,mf,17,144,84,17,,,,,
20,19,2,342,512,67.309,768,2.0,G#4,,,,,,,,,,
20,21,3,344,768,67.827,85,8.0,A#2,,,,,,,,,,
20,22,3,345,768,67.827,128,8.0,D3,pp,8,144,50,8,,,,,
20,23,4,346,768,67.827,256,4.0,C1,pp,8,144,24,8,,,,,
20,12,3,335,256,67.998,,,,,,144,46,0,,,,,
20,24,3,347,853,67.998,85,8.0,A4,f,20,144,69,20,,,,,
20,22,3,345,768,68.085,,,,,,144,50,0,,,,,
20,24,3,347,853,68.17,,,,,,144,69,0,,,,,
20,25,3,348,938,68.17,171,4.0,E5,fff,24,144,76,23,,,,,
20,23,4,346,768,68.344,,,,,,144,24,0,,,,,
20,25,3,348,938,68.516,,,,,,144,76,0,,,,,
20,27,3,350,1109,68.516,171,4.0,D7,fff,24,144,98,23,,,,,
20,28,0,351,1280,68.711,,,,,,176,64,0,,,,,^
20,4,2,327,0,68.861,,,,,,144,68,0,,,,,
20,27,3,350,1109,68.861,,,,,,144,98,0,,,,,
20,29,2,352,1280,68.861,768,2.0,F#5,fff,24,144,78,23,,,,,
20,30,3,353,1280,68.861,256,4.0,D5,fff,24,144,74,23,,,,,
20,28,0,354,1280,69.011,,,,,,176,64,127,,,,,V
20,30,3,353,1280,69.378,,,,,,144,74,0,,,,,
20,32,0,356,2047,70.411,,,,,,176,64,0,,,,,^
20,18,1,341,512,70.413,,,,,,144,84,0,,,,,
21,0,0,357,0,70.413,,,,,,,,,21,,,,
21,2,2,359,0,70.413,1792,1.0,F#5,,,,,,,,,,
21,3,3,360,0,70.413,256,4.0,A#1,mp,14,144,34,14,,,,,
21,4,3,361,0,70.413,256,4.0,G#2,mp,14,144,44,14,,,,,
21,3,3,360,0,70.93,,,,,,144,34,0,,,,,
21,4,3,361,0,70.93,,,,,,144,44,0,,,,,
21,7,0,364,288,70.995,,,,,,176,64,127,,,,,V
21,9,3,365,,71.072,,8.0,F#1,f,20,144,30,20,,,,g,
21,9,3,365,,71.122,,,,,,144,30,0,,,,,
21,10,3,366,,71.147,,8.0,G3,mf+,18,144,55,18,,,,g,
21,10,3,366,,71.197,,,,,,144,55,0,,,,,
21,11,3,367,,71.222,,8.0,A#2,mp+,15,144,46,15,,,,g,
21,11,3,367,,71.272,,,,,,144,46,0,,,,,
21,12,3,368,,71.297,,8.0,F#1,p+,12,144,30,12,,,,g,
21,12,3,368,,71.347,,,,,,144,30,0,,,,,
21,13,3,369,,71.372,,8.0,D6,p-,10,144,86,10,,,,g,
21,13,3,369,,71.422,,,,,,144,86,0,,,,,
21,8,0,370,512,71.447,,,,,,176,64,0,,,,,^
21,15,4,372,512,71.447,1536,1.0,A#1,pp,8,144,34,8,,,,,
21,17,3,374,1194,72.825,86,8.0,F#3,p,11,144,54,11,,,,,
21,18,3,375,1194,72.825,128,8.0,A3,p,11,144,57,11,,,,,
21,19,3,376,1280,72.999,512,2.0,F#3,,,,,,,,,,
21,20,3,377,1280,72.999,512,2.0,A3,,,,,,,,,,
21,22,1,379,1621,73.688,171,4.0,G#3,p,11,144,56,11,,,,,
20,29,2,352,1280,74.034,,,,,,144,78,0,,,,,
21,23,1,380,1792,74.034,170,4.0,G#3,,,,,,,,,,
21,25,3,382,1792,74.034,170,4.0,B2,ppp,5,144,47,5,,,,,
21,26,3,383,1792,74.034,256,4.0,F#3,,,,,,,,,,
21,27,3,384,1792,74.034,256,4.0,A3,,,,,,,,,,
21,22,1,379,1621,74.377,,,,,,144,56,0,,,,,
21,29,3,386,1962,74.377,86,8.0,B2,,,,,,,,,,
21,30,3,387,1962,74.377,128,8.0,F#3,,,,,,,,,,
21,31,2,388,1984,74.422,32,32.0,C#2,pp,8,144,37,8,,,,,
21,31,2,388,1984,74.486,,,,,,144,37,0,,,,,
21,32,2,389,2016,74.486,32,32.0,F4,pp,8,144,65,8,,,,,
21,32,2,389,2016,74.551,,,,,,144,65,0,,,,,
22,0,0,390,0,74.551,,,,,,,,,22,,,,
22,2,3,392,0,74.551,768,2.0,B2,,,,,,,,,,
22,3,3,393,0,74.551,512,2.0,F#3,,,,,,,,,,
22,4,4,394,0,74.551,768,2.0,A#1,,,,,,,,,,
21,18,3,375,1194,74.636,,,,,,144,57,0,,,,,
21,17,3,374,1194,75.844,,,,,,144,54,0,,,,,
22,5,3,395,768,76.103,1536,1.0,B2,,,,,,,,,,
22,6,3,396,768,76.103,1024,1.0,D3,ppp,5,144,50,5,,,,,
22,7,4,397,768,76.103,1536,1.0,A#1,,,,,,,,,,
22,6,3,396,768,78.172,,,,,,144,50,0,,,,,
23,0,0,398,0,79.206,,,,,,,,,23,,,,
23,1,0,399,0,79.206,,,,,,,,,,,112,,
23,2,0,400,0,79.206,,,,,,,,,,5923,,,
23,3,0,401,0,79.206,,,,,,,,,,,112,,
23,5,1,402,0,79.206,512,2.0,A#6,fff,24,144,94,23,,,,,
23,6,2,403,0,79.206,1536,1.0,D#4,ppp,5,144,63,5,,,,,
23,4,0,406,0,79.206,,,,,,176,64,127,,,,,V
21,25,3,382,1792,79.206,,,,,,144,47,0,,,,,
21,15,4,372,512,79.206,,,,,,144,34,0,,,,,
23,9,4,407,256,79.742,1024,1.0,A1,ff,22,144,33,22,,,,,
23,10,3,408,384,80.01,128,8.0,A#3,mf,17,144,58,17,,,,,
23,10,3,408,384,80.277,,,,,,144,58,0,,,,,
23,11,1,409,512,80.277,128,8.0,A#6,,,,,,,,,,
23,12,3,410,512,80.277,2048,0.5,E3,mf+,18,144,52,18,,,,,
23,13,0,411,640,80.395,,,,,,176,64,0,,,,,^
23,5,1,402,0,80.545,,,,,,144,94,0,,,,,
23,14,1,412,640,80.545,128,8.0,D2,f,20,144,38,20,,,,,
23,13,0,413,640,80.695,,,,,,176,64,127,,,,,V
23,15,1,414,768,80.813,512,2.0,D2,,,,,,,,,,
23,14,1,412,640,81.885,,,,,,144,38,0,,,,,
23,17,4,416,1280,81.885,128,8.0,A1,,,,,,,,,,
23,18,0,417,1408,82.152,,,,,,176,64,0,,,,,^
23,19,4,418,1408,82.152,128,8.0,G6,ff,22,144,91,22,,,,,
23,9,4,407,256,82.152,,,,,,144,33,0,,,,,
23,19,4,418,1408,82.42,,,,,,144,91,0,,,,,
23,6,2,403,0,82.42,,,,,,144,63,0,,,,,
23,23,2,422,1664,82.688,42,16.0,C#2,mp,14,144,37,14,,,,,
23,23,2,422,1664,82.776,,,,,,144,37,0,,,,,
23,24,2,423,1706,82.776,43,16.0,B1,mp,14,144,35,14,,,,,
23,24,2,423,1706,82.866,,,,,,144,35,0,,,,,
23,25,2,424,1749,82.866,43,16.0,F6,mp,14,144,89,14,,,,,
23,25,2,424,1749,82.956,,,,,,144,89,0,,,,,
23,27,2,426,1792,82.956,76,16.0,A4,mp,14,144,69,14,,,,,
23,27,2,426,1792,83.115,,,,,,144,69,0,,,,,
23,29,2,427,1868,83.115,77,16.0,D4,mf,17,144,62,17,,,,,
23,28,0,428,1868,83.115,,,,,,176,64,127,,,,,V
23,30,1,429,1920,83.224,64,16.0,D5,p,11,144,74,11,,,,,
23,29,2,427,1868,83.276,,,,,,144,62,0,,,,,
23,31,2,430,1945,83.276,77,16.0,C#3,f-,19,144,49,19,,,,,
23,32,1,431,1984,83.358,64,16.0,F3,ff,22,144,53,22,,,,,
23,33,1,432,1984,83.358,64,16.0,D5,,,,,,,,,,
23,31,2,430,1945,83.437,,,,,,144,49,0,,,,,
23,34,2,433,2022,83.437,26,32.0,G#2,pp,8,144,44,8,,,,,
23,35,2,434,2022,83.437,32,32.0,F7,ff,22,144,101,22,,,,,
23,30,1,429,1920,83.492,,,,,,144,74,0,,,,,
23,34,2,433,2022,83.492,,,,,,144,44,0,,,,,
23,36,1,435,2048,83.492,512,2.0,F3,,,,,,,,,,
23,37,1,436,2048,83.492,512,2.0,C4,ff,22,144,60,22,,,,,
23,38,1,437,2048,83.492,512,2.0,E6,pp,8,144,88,8,,,,,
23,35,2,434,2022,83.504,,,,,,144,101,0,,,,,
23,41,4,440,2099,83.598,77,16.0,B2,f,20,144,47,20,,,,,
23,42,4,441,2099,83.598,64,16.0,D5,f,20,144,74,20,,,,,
23,43,0,442,2176,83.61,,,,,,176,64,0,,,,,^
23,42,4,441,2099,83.732,,,,,,144,74,0,,,,,
23,41,4,440,2099,83.76,,,,,,144,47,0,,,,,
23,44,4,443,2176,83.76,64,16.0,D3,mp,14,144,50,14,,,,,
23,45,4,444,2240,83.894,64,16.0,C2,pp,8,144,36,8,,,,,
23,46,4,445,2240,83.894,64,16.0,D3,,,,,,,,,,
23,43,0,446,2176,83.91,,,,,,176,64,127,,,,,V
23,44,4,443,2176,84.027,,,,,,144,50,0,,,,,
23,45,4,444,2240,84.027,,,,,,144,36,0,,,,,
23,47,2,447,2304,84.027,128,8.0,A4,ff,22,144,69,22,,,,,
23,47,2,447,2304,84.295,,,,,,144,69,0,,,,,
23,49,2,449,2432,84.295,128,8.0,F7,ff,22,144,101,22,,,,,
23,50,0,450,2559,84.561,,,,,,176,64,0,,,,,^
23,49,2,449,2432,84.563,,,,,,144,101,0,,,,,
24,0,0,451,0,84.563,,,,,,,,,24,,,,
24,1,0,452,0,84.563,,,,,,,,,,5924,,,
24,2,1,453,0,84.563,170,4.0,E2,p,11,144,40,11,,,,,
24,3,2,454,0,84.563,1024,1.0,F#5,p,11,144,78,11,,,,,
24,4,2,455,0,84.563,1024,1.0,C6,ff,22,144,84,22,,,,,
24,5,3,456,0,84.563,256,4.0,G1,p,11,144,31,11,,,,,
24,6,4,457,0,84.563,768,2.0,C#2,f,20,144,37,20,,,,,
23,32,1,431,1984,84.563,,,,,,144,53,0,,,,,
23,37,1,436,2048,84.563,,,,,,144,60,0,,,,,
23,38,1,437,2048,84.563,,,,,,144,88,0,,,,,
23,12,3,410,512,84.563,,,,,,144,52,0,,,,,
24,2,1,453,0,84.919,,,,,,144,40,0,,,,,
24,8,1,458,170,84.919,171,4.0,F#6,p,11,144,90,11,,,,,
24,7,0,459,170,84.919,,,,,,176,64,127,,,,,V
24,5,3,456,0,85.099,,,,,,144,31,0,,,,,
24,8,1,458,170,85.277,,,,,,144,90,0,,,,,
24,10,1,461,341,85.277,43,16.0,A5,pp,8,144,81,8,,,,,
24,10,1,461,341,85.367,,,,,,144,81,0,,,,,
24,11,1,462,384,85.367,42,16.0,F#7,pp,8,144,102,8,,,,,
24,11,1,462,384,85.455,,,,,,144,102,0,,,,,
24,12,1,463,426,85.455,86,8.0,G#3,p,11,144,56,11,,,,,
24,12,1,463,426,85.635,,,,,,144,56,0,,,,,
24,13,1,464,512,85.635,341,2.0,A4,f,20,144,69,20,,,,,
24,15,4,466,768,86.17,128,8.0,C#2,,,,,,,,,,
24,13,1,464,512,86.348,,,,,,144,69,0,,,,,
24,16,1,467,853,86.348,341,2.0,C4,mf,17,144,60,17,,,,,
24,17,4,468,896,86.438,128,8.0,B1,p,11,144,35,11,,,,,
24,6,4,457,0,86.438,,,,,,144,37,0,,,,,
24,18,2,469,1024,86.706,512,2.0,A5,ppp,5,144,81,5,,,,,
24,19,2,470,1024,86.706,512,2.0,D#6,ppp,5,144,87,5,,,,,
24,20,2,471,1024,86.706,512,2.0,C#7,ff,22,144,97,22,,,,,
24,22,4,473,1024,86.706,512,2.0,B1,,,,,,,,,,
24,3,2,454,0,86.706,,,,,,144,78,0,,,,,
24,4,2,455,0,86.706,,,,,,144,84,0,,,,,
24,23,1,474,1194,87.062,342,2.0,E2,mp-,13,144,40,13,,,,,
24,16,1,467,853,87.062,,,,,,144,60,0,,,,,
24,24,0,475,1536,87.627,,,,,,176,64,0,,,,,^
24,18,2,469,1024,87.777,,,,,,144,81,0,,,,,
24,19,2,470,1024,87.777,,,,,,144,87,0,,,,,
24,20,2,471,1024,87.777,,,,,,144,97,0,,,,,
24,23,1,474,1194,87.777,,,,,,144,40,0,,,,,
24,26,2,477,1536,87.777,85,8.0,G#2,p,11,144,44,11,,,,,
24,28,4,479,1536,87.777,256,4.0,B1,,,,,,,,,,
24,24,0,480,1536,87.927,,,,,,176,64,127,,,,,V
24,26,2,477,1536,87.955,,,,,,144,44,0,,,,,
24,29,2,481,1621,87.955,171,4.0,F#6,p+,12,144,90,12,,,,,
24,29,2,481,1621,88.313,,,,,,144,90,0,,,,,
24,30,1,482,1792,88.313,768,2.0,A4,ff,22,144,69,22,,,,,
24,31,2,483,1792,88.313,170,4.0,C4,ff,22,144,60,22,,,,,
24,32,3,484,1792,88.313,512,2.0,G#3,ppp,5,144,56,5,,,,,
24,17,4,468,896,88.313,,,,,,144,35,0,,,,,
24,30,1,482,1792,88.669,,,,,,144,69,0,,,,,
24,31,2,483,1792,88.669,,,,,,144,60,0,,,,,
24,34,2,486,1962,88.669,171,4.0,A4,f,20,144,69,20,,,,,
24,35,2,487,2133,89.027,43,16.0,E3,mf,17,144,52,17,,,,,
24,35,2,487,2133,89.117,,,,,,144,52,0,,,,,
24,36,2,488,2176,89.117,85,8.0,F#5,mf,17,144,78,17,,,,,
24,36,2,488,2176,89.295,,,,,,144,78,0,,,,,
24,37,2,489,2261,89.295,43,16.0,G#1,mf,17,144,32,17,,,,,
24,38,2,490,2304,89.385,128,8.0,G#1,,,,,,,,,,
24,39,3,491,2304,89.385,128,8.0,G#3,,,,,,,,,,
24,37,2,489,2261,89.652,,,,,,144,32,0,,,,,
24,40,2,492,2432,89.652,128,8.0,D4,ppp,5,144,62,5,,,,,
24,41,3,493,2432,89.652,128,8.0,C3,pp,8,144,48,8,,,,,
24,42,3,494,2432,89.652,128,8.0,G#3,,,,,,,,,,
24,40,2,492,2432,89.92,,,,,,144,62,0,,,,,
25,0,0,495,0,89.92,,,,,,,,,25,,,,
25,1,0,496,0,89.92,,,,,,176,64,0,,,,,^
25,2,1,497,0,89.92,512,2.0,A4,,,,,,,,,,
25,4,3,499,0,89.92,128,8.0,C3,,,,,,,,,,
25,5,3,500,0,89.92,128,8.0,G#3,,,,,,,,,,
25,6,4,501,0,89.92,1024,1.0,A#1,pp-,7,144,34,7,,,,,
25,7,3,502,128,90.188,128,8.0,E2,ppp,5,144,40,5,,,,,
25,8,3,503,128,90.188,128,8.0,G#3,,,,,,,,,,
24,41,3,493,2432,90.188,,,,,,144,48,0,,,,,
25,9,3,504,256,90.456,384,4.0,E2,,,,,,,,,,
25,10,3,505,256,90.456,256,4.0,G#3,,,,,,,,,,
25,11,1,506,512,90.992,128,8.0,A4,,,,,,,,,,
24,32,3,484,1792,90.992,,,,,,144,56,0,,,,,
25,7,3,502,128,91.26,,,,,,144,40,0,,,,,
25,12,1,507,640,91.26,384,4.0,A4,pp,8,144,69,8,,,,,
25,13,1,508,640,91.26,256,4.0,C6,pp,8,144,84,8,,,,,
24,34,2,486,1962,91.26,,,,,,144,69,0,,,,,
25,16,1,511,1024,92.063,1024,1.0,A4,,,,,,,,,,
25,17,1,512,1024,92.063,1024,1.0,C6,,,,,,,,,,
25,20,4,515,1024,92.063,1536,1.0,A#1,,,,,,,,,,
25,22,2,517,1536,93.135,512,2.0,G#2,mp,14,144,44,14,,,,,
25,23,3,518,1536,93.135,256,4.0,C#1,ppp,5,144,25,5,,,,,
25,24,3,519,1792,93.67,128,8.0,C#1,,,,,,,,,,
25,13,1,508,640,93.938,,,,,,144,84,0,,,,,
25,23,3,518,1536,93.938,,,,,,144,25,0,,,,,
25,25,3,520,1920,93.938,42,16.0,A#2,ppp,5,144,46,5,,,,,
25,25,3,520,1920,94.026,,,,,,144,46,0,,,,,
25,26,3,521,1962,94.026,43,16.0,C#2,ppp+,6,144,37,6,,,,,
25,26,3,521,1962,94.116,,,,,,144,37,0,,,,,
25,28,3,522,2005,94.116,43,16.0,E6,pp,8,144,88,8,,,,,
25,12,1,507,640,94.206,,,,,,144,69,0,,,,,
25,22,2,517,1536,94.206,,,,,,144,44,0,,,,,
25,29,1,524,,94.206,,8.0,E3,mf,17,144,52,17,,,,g,
25,29,1,524,,94.256,,,,,,144,52,0,,,,,
25,30,1,525,2048,94.281,341,2.0,A#3,mf,17,144,58,17,,,,,
25,31,3,526,2048,94.281,512,2.0,E6,,,,,,,,,,
25,30,1,525,2048,94.995,,,,,,144,58,0,,,,,
25,32,1,527,2389,94.995,171,4.0,A#2,mp,14,144,46,14,,,,,
25,6,4,501,0,95.277,,,,,,144,34,0,,,,,
25,28,3,522,2005,95.277,,,,,,144,88,0,,,,,
26,0,0,528,0,95.352,,,,,,,,,26,,,,
26,1,1,529,0,95.352,256,4.0,A#2,,,,,,,,,,
26,4,4,532,0,95.352,512,2.0,F#3,p,11,144,54,11,,,,,
26,5,1,533,256,95.888,1024,1.0,G#3,pp,8,144,56,8,,,,,
26,6,3,534,256,95.888,512,2.0,F#1,p,11,144,30,11,,,,,
25,32,1,527,2389,95.963,,,,,,144,46,0,,,,,
26,7,4,535,512,96.424,512,2.0,C1,p,11,144,24,11,,,,,
26,4,4,532,0,96.499,,,,,,144,54,0,,,,,
26,6,3,534,256,96.96,,,,,,144,30,0,,,,,
26,8,3,536,768,96.96,256,4.0,G2,ppp,5,144,43,5,,,,,
26,7,4,535,512,97.495,,,,,,144,24,0,,,,,
26,8,3,536,768,97.495,,,,,,144,43,0,,,,,
26,13,2,540,1152,97.763,128,8.0,F#4,pp,8,144,66,8,,,,,
26,14,2,541,1152,97.763,128,8.0,D#5,pp,8,144,75,8,,,,,
26,15,2,542,1152,97.763,128,8.0,C#7,pp,8,144,97,8,,,,,
26,12,0,543,1152,97.763,,,,,,176,64,127,,,,,V
26,14,2,541,1152,98.031,,,,,,144,75,0,,,,,
26,15,2,542,1152,98.031,,,,,,144,97,0,,,,,
26,16,1,544,1280,98.031,128,8.0,G#3,,,,,,,,,,
26,17,2,545,1280,98.031,128,8.0,F#4,,,,,,,,,,
26,18,4,546,1280,98.031,128,8.0,F#1,pp,8,144,30,8,,,,,
26,5,1,533,256,98.299,,,,,,144,56,0,,,,,
26,18,4,546,1280,98.299,,,,,,144,30,0,,,,,
26,19,0,547,1408,98.299,,,,,,176,64,0,,,,,^
26,20,1,548,1408,98.299,128,8.0,C5,ppp,5,144,72,5,,,,,
26,21,2,549,1408,98.299,128,8.0,G#3,p,11,144,56,11,,,,,
26,13,2,540,1152,98.299,,,,,,144,66,0,,,,,
26,20,1,548,1408,98.567,,,,,,144,72,0,,,,,
26,24,2,552,1536,98.567,256,4.0,G#3,,,,,,,,,,
26,26,4,554,1600,98.701,192,8.0,A#1,p,11,144,34,11,,,,,
26,26,4,554,1600,99.102,,,,,,144,34,0,,,,,
26,27,1,555,1792,99.102,512,2.0,E4,mf,17,144,64,17,,,,,
26,29,4,557,1792,99.102,256,4.0,B2,p,11,144,47,11,,,,,
26,21,2,549,1408,99.102,,,,,,144,56,0,,,,,
26,32,4,560,2048,99.638,128,8.0,B2,,,,,,,,,,
26,39,3,561,,99.724,,8.0,E5,ppp,5,144,76,5,,,,g,
26,39,3,561,,99.774,,,,,,144,76,0,,,,,
26,40,3,562,,99.799,,8.0,C#2,ppp+,6,144,37,6,,,,g,
26,33,3,563,2133,99.816,171,4.0,D3,p,11,144,50,11,,,,,
26,40,3,562,,99.849,,,,,,144,37,0,,,,,
26,41,3,564,,99.874,,8.0,G#3,pp,8,144,56,8,,,,g,
26,29,4,557,1792,99.906,,,,,,144,47,0,,,,,
26,34,4,565,2176,99.906,128,8.0,D2,p,11,144,38,11,,,,,
26,41,3,564,,99.924,,,,,,144,56,0,,,,,
26,42,3,566,,99.949,,8.0,A#2,p-,10,144,46,10,,,,g,
26,42,3,566,,99.999,,,,,,144,46,0,,,,,
26,43,3,567,,100.024,,8.0,C5,p,11,144,72,11,,,,g,
26,43,3,567,,100.074,,,,,,144,72,0,,,,,
26,44,3,568,,100.099,,8.0,C#1,pp,8,144,25,8,,,,g,
26,44,3,568,,100.149,,,,,,144,25,0,,,,,
26,27,1,555,1792,100.174,,,,,,144,64,0,,,,,
26,33,3,563,2133,100.174,,,,,,144,50,0,,,,,
26,36,1,569,2304,100.174,256,4.0,D6,p,11,144,86,11,,,,,
26,38,4,571,2304,100.174,256,4.0,D2,,,,,,,,,,
26,35,0,572,2304,100.174,,,,,,176,64,127,,,,,V
26,34,4,565,2176,100.71,,,,,,144,38,0,,,,,
26,36,1,569,2304,100.71,,,,,,144,86,0,,,,,
27,0,0,573,0,100.71,,,,,,,,,27,,,,
27,1,0,574,0,100.71,,,,,,,,,,5925,,,
27,2,1,575,0,100.71,256,4.0,E6,p,11,144,88,11,,,,,
27,3,2,576,0,100.71,512,2.0,F#3,p,11,144,54,11,,,,,
27,4,3,577,0,100.71,1024,1.0,G#3,ppp,5,144,56,5,,,,,
27,5,4,578,0,100.71,512,2.0,C3,ppp,5,144,48,5,,,,,
27,6,0,579,9,100.728,,,,,,176,64,0,,,,,^
27,7,1,580,256,101.245,768,2.0,C6,p,11,144,84,11,,,,,
27,8,1,581,256,101.245,512,2.0,E6,,,,,,,,,,
27,3,2,576,0,101.781,,,,,,144,54,0,,,,,
27,9,2,582,512,101.781,512,2.0,D#4,pp,8,144,63,8,,,,,
27,10,4,583,512,101.781,64,16.0,C3,,,,,,,,,,
27,5,4,578,0,101.915,,,,,,144,48,0,,,,,
27,2,1,575,0,102.317,,,,,,144,88,0,,,,,
27,4,3,577,0,102.852,,,,,,144,56,0,,,,,
27,7,1,580,256,102.852,,,,,,144,84,0,,,,,
27,9,2,582,512,102.852,,,,,,144,63,0,,,,,
27,16,4,589,1024,102.852,256,4.0,C1,ppp,5,144,24,5,,,,,
27,16,4,589,1024,103.388,,,,,,144,24,0,,,,,
27,17,4,590,1280,103.388,256,4.0,A#1,ppp,5,144,34,5,,,,,
27,18,2,591,1536,103.924,1024,1.0,F#4,ppp,5,144,66,5,,,,,
27,19,3,592,1536,103.924,256,4.0,G#2,ppp,5,144,44,5,,,,,
27,20,4,593,1536,103.924,1024,1.0,A#1,,,,,,,,,,
27,19,3,592,1536,104.46,,,,,,144,44,0,,,,,
27,21,3,594,1792,104.46,128,8.0,C4,pp-,7,144,60,7,,,,,
27,21,3,594,1792,104.727,,,,,,144,60,0,,,,,
27,24,3,596,2005,104.905,43,16.0,A#2,ppp,5,144,46,5,,,,,
27,23,0,597,2005,104.905,,,,,,176,64,127,,,,,V
27,24,3,596,2005,104.995,,,,,,144,46,0,,,,,
27,25,1,598,2048,104.995,256,4.0,F#6,ppp,5,144,90,5,,,,,
27,26,3,599,2048,104.995,42,16.0,F#1,ppp,5,144,30,5,,,,,
27,28,0,600,2133,105.023,,,,,,176,64,0,,,,,^
27,26,3,599,2048,105.083,,,,,,144,30,0,,,,,
27,27,3,601,2090,105.083,43,16.0,G3,ppp,5,144,55,5,,,,,
27,27,3,601,2090,105.173,,,,,,144,55,0,,,,,
27,29,3,602,2133,105.173,43,16.0,D7,ppp,5,144,98,5,,,,,
27,29,3,602,2133,105.263,,,,,,144,98,0,,,,,
27,30,3,603,2176,105.263,128,8.0,A#2,ppp,5,144,46,5,,,,,
27,28,0,604,2133,105.323,,,,,,176,64,127,,,,,V
27,31,1,605,2304,105.531,256,4.0,E4,ppp,5,144,64,5,,,,,
27,32,1,606,2304,105.531,256,4.0,F#6,,,,,,,,,,
27,33,3,607,2304,105.531,128,8.0,A#2,,,,,,,,,,
27,34,0,608,2432,105.799,,,,,,176,64,0,,,,,^
27,35,3,609,2432,105.799,85,8.0,E5,ppp,5,144,76,5,,,,,
27,30,3,603,2176,105.799,,,,,,144,46,0,,,,,
27,18,2,591,1536,105.977,,,,,,144,66,0,,,,,
27,36,3,610,2517,105.977,43,16.0,F#4,p,11,144,66,11,,,,,
27,37,3,611,2517,105.977,64,16.0,E5,,,,,,,,,,
28,0,0,612,0,106.067,,,,,,,,,28,,,,
28,1,1,613,0,106.067,64,16.0,A4,ppp,5,144,69,5,,,,,
28,3,3,615,0,106.067,64,16.0,F#4,,,,,,,,,,
28,4,4,616,0,106.067,256,4.0,F#2,ppp,5,144,42,5,,,,,
